SUBJECT	OBJECT	METALINK_ID
http://ar.dbpedia.org/resource/برابيت_،_أوكرانيا	http://ar.dbpedia.org/resource/%D8%A8%D8%B1%D8%A7%D8%A8%D9%8A%D8%AA_%D8%8C_%D8%A3%D9%88%D9%83%D8%B1%D8%A7%D9%86%D9%8A%D8%A7	https://krr.triply.cc/krr/metalink/id/link/134843629
http://ar.dbpedia.org/resource/برابيت_،_أوكرانيا	http://az.dbpedia.org/resource/Pripyat	https://krr.triply.cc/krr/metalink/id/link/134843630
http://ar.dbpedia.org/resource/برابيت_،_أوكرانيا	http://bat-smg.dbpedia.org/resource/Prėpetė	https://krr.triply.cc/krr/metalink/id/link/134843632
http://ar.dbpedia.org/resource/برابيت_،_أوكرانيا	http://be-x-old.dbpedia.org/resource/Прыпяць_(горад)	https://krr.triply.cc/krr/metalink/id/link/134843634
http://ar.dbpedia.org/resource/برابيت_،_أوكرانيا	http://be.dbpedia.org/resource/Горад_Прыпяць	https://krr.triply.cc/krr/metalink/id/link/134843636
http://ar.dbpedia.org/resource/برابيت_،_أوكرانيا	http://bg.dbpedia.org/resource/Припят_(град)	https://krr.triply.cc/krr/metalink/id/link/134843638
http://ar.dbpedia.org/resource/برابيت_،_أوكرانيا	http://bs.dbpedia.org/resource/Pripjat_(čvor)	https://krr.triply.cc/krr/metalink/id/link/134843640
http://ar.dbpedia.org/resource/برابيت_،_أوكرانيا	http://ca.dbpedia.org/resource/Prýpiat	https://krr.triply.cc/krr/metalink/id/link/134843642
http://ar.dbpedia.org/resource/برابيت_،_أوكرانيا	http://cs.dbpedia.org/resource/Pripjať_(město)	https://krr.triply.cc/krr/metalink/id/link/134843644
http://ar.dbpedia.org/resource/برابيت_،_أوكرانيا	http://cy.dbpedia.org/resource/Pripyat	https://krr.triply.cc/krr/metalink/id/link/134843646
http://ar.dbpedia.org/resource/برابيت_،_أوكرانيا	http://da.dbpedia.org/resource/Prypiat	https://krr.triply.cc/krr/metalink/id/link/134843648
http://ar.dbpedia.org/resource/برابيت_،_أوكرانيا	http://dbpedia.org/resource/Pripyat	https://krr.triply.cc/krr/metalink/id/link/134843650
http://ar.dbpedia.org/resource/برابيت_،_أوكرانيا	http://dbpedia.org/resource/Prypiat	https://krr.triply.cc/krr/metalink/id/link/134843652
http://ar.dbpedia.org/resource/برابيت_،_أوكرانيا	http://de.dbpedia.org/resource/Prypjat_(Stadt)	https://krr.triply.cc/krr/metalink/id/link/134843654
