SUBJECT	OBJECT	METALINK_ID
http://af.dbpedia.org/resource/Brandenburg	http://als.dbpedia.org/resource/Land_Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511313
http://af.dbpedia.org/resource/Brandenburg	http://an.dbpedia.org/resource/Brandemburgo	https://krr.triply.cc/krr/metalink/id/link/32511315
http://af.dbpedia.org/resource/Brandenburg	http://ar.dbpedia.org/resource/براندنبورغ	https://krr.triply.cc/krr/metalink/id/link/32511317
http://af.dbpedia.org/resource/Brandenburg	http://az.dbpedia.org/resource/Brandenburq	https://krr.triply.cc/krr/metalink/id/link/32511319
http://af.dbpedia.org/resource/Brandenburg	http://ba.dbpedia.org/resource/Бранденбург_(штат)	https://krr.triply.cc/krr/metalink/id/link/32511321
http://af.dbpedia.org/resource/Brandenburg	http://be-x-old.dbpedia.org/resource/Брандэнбург	https://krr.triply.cc/krr/metalink/id/link/32511323
http://af.dbpedia.org/resource/Brandenburg	http://be.dbpedia.org/resource/Брандэнбург	https://krr.triply.cc/krr/metalink/id/link/32511325
http://af.dbpedia.org/resource/Brandenburg	http://bg.dbpedia.org/resource/Бранденбург	https://krr.triply.cc/krr/metalink/id/link/32511327
http://af.dbpedia.org/resource/Brandenburg	http://br.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511329
http://af.dbpedia.org/resource/Brandenburg	http://bs.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511331
http://af.dbpedia.org/resource/Brandenburg	http://ca.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511333
http://af.dbpedia.org/resource/Brandenburg	http://cs.dbpedia.org/resource/Braniborsko	https://krr.triply.cc/krr/metalink/id/link/32511335
http://af.dbpedia.org/resource/Brandenburg	http://cv.dbpedia.org/resource/Бранденбург	https://krr.triply.cc/krr/metalink/id/link/32511337
http://af.dbpedia.org/resource/Brandenburg	http://cy.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511339
http://af.dbpedia.org/resource/Brandenburg	http://da.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511341
http://af.dbpedia.org/resource/Brandenburg	http://dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511343
http://af.dbpedia.org/resource/Brandenburg	http://de.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511345
http://af.dbpedia.org/resource/Brandenburg	http://diq.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511347
http://af.dbpedia.org/resource/Brandenburg	http://el.dbpedia.org/resource/Βραδεμβούργο	https://krr.triply.cc/krr/metalink/id/link/32511349
http://af.dbpedia.org/resource/Brandenburg	http://eo.dbpedia.org/resource/Brandenburgio	https://krr.triply.cc/krr/metalink/id/link/32511351
http://af.dbpedia.org/resource/Brandenburg	http://es.dbpedia.org/resource/Brandeburgo	https://krr.triply.cc/krr/metalink/id/link/32511353
http://af.dbpedia.org/resource/Brandenburg	http://et.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511355
http://af.dbpedia.org/resource/Brandenburg	http://eu.dbpedia.org/resource/Brandenburgo	https://krr.triply.cc/krr/metalink/id/link/32511357
http://af.dbpedia.org/resource/Brandenburg	http://fa.dbpedia.org/resource/براندنبورگ	https://krr.triply.cc/krr/metalink/id/link/32511359
http://af.dbpedia.org/resource/Brandenburg	http://fi.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511361
http://af.dbpedia.org/resource/Brandenburg	http://fr.dbpedia.org/resource/Brandebourg	https://krr.triply.cc/krr/metalink/id/link/32511363
http://af.dbpedia.org/resource/Brandenburg	http://fy.dbpedia.org/resource/Brandenboarch	https://krr.triply.cc/krr/metalink/id/link/32511365
http://af.dbpedia.org/resource/Brandenburg	http://ga.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511367
http://af.dbpedia.org/resource/Brandenburg	http://gd.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511369
http://af.dbpedia.org/resource/Brandenburg	http://gl.dbpedia.org/resource/Brandeburgo_-_Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511371
http://af.dbpedia.org/resource/Brandenburg	http://he.dbpedia.org/resource/ברנדנבורג	https://krr.triply.cc/krr/metalink/id/link/32511373
http://af.dbpedia.org/resource/Brandenburg	http://hr.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511375
http://af.dbpedia.org/resource/Brandenburg	http://hu.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511377
http://af.dbpedia.org/resource/Brandenburg	http://id.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511379
http://af.dbpedia.org/resource/Brandenburg	http://io.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511381
http://af.dbpedia.org/resource/Brandenburg	http://is.dbpedia.org/resource/Brandenborg	https://krr.triply.cc/krr/metalink/id/link/32511383
http://af.dbpedia.org/resource/Brandenburg	http://it.dbpedia.org/resource/Brandeburgo	https://krr.triply.cc/krr/metalink/id/link/32511385
http://af.dbpedia.org/resource/Brandenburg	http://ja.dbpedia.org/resource/ブランデンブルク州	https://krr.triply.cc/krr/metalink/id/link/32511387
http://af.dbpedia.org/resource/Brandenburg	http://jv.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511389
http://af.dbpedia.org/resource/Brandenburg	http://ka.dbpedia.org/resource/ბრანდენბურგი_(მხარე)	https://krr.triply.cc/krr/metalink/id/link/32511391
http://af.dbpedia.org/resource/Brandenburg	http://kk.dbpedia.org/resource/Бранденбург	https://krr.triply.cc/krr/metalink/id/link/32511393
http://af.dbpedia.org/resource/Brandenburg	http://ko.dbpedia.org/resource/브란덴부르크_주	https://krr.triply.cc/krr/metalink/id/link/32511395
http://af.dbpedia.org/resource/Brandenburg	http://ku.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511397
http://af.dbpedia.org/resource/Brandenburg	http://la.dbpedia.org/resource/Brandenburgum	https://krr.triply.cc/krr/metalink/id/link/32511399
http://af.dbpedia.org/resource/Brandenburg	http://lb.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511401
http://af.dbpedia.org/resource/Brandenburg	http://lb.dbpedia.org/resource/Brandenburg_(Land)	https://krr.triply.cc/krr/metalink/id/link/32511403
http://af.dbpedia.org/resource/Brandenburg	http://lmo.dbpedia.org/resource/Brandebùrgo	https://krr.triply.cc/krr/metalink/id/link/32511405
http://af.dbpedia.org/resource/Brandenburg	http://lt.dbpedia.org/resource/Brandenburgas	https://krr.triply.cc/krr/metalink/id/link/32511407
http://af.dbpedia.org/resource/Brandenburg	http://lv.dbpedia.org/resource/Brandenburga_(zeme)	https://krr.triply.cc/krr/metalink/id/link/32511409
http://af.dbpedia.org/resource/Brandenburg	http://mk.dbpedia.org/resource/Бранденбург	https://krr.triply.cc/krr/metalink/id/link/32511411
http://af.dbpedia.org/resource/Brandenburg	http://mr.dbpedia.org/resource/ब्रांडेनबुर्ग	https://krr.triply.cc/krr/metalink/id/link/32511413
http://af.dbpedia.org/resource/Brandenburg	http://ms.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511415
http://af.dbpedia.org/resource/Brandenburg	http://nds.dbpedia.org/resource/Brannenborg	https://krr.triply.cc/krr/metalink/id/link/32511417
http://af.dbpedia.org/resource/Brandenburg	http://nl.dbpedia.org/resource/Brandenburg_(deelstaat)	https://krr.triply.cc/krr/metalink/id/link/32511419
http://af.dbpedia.org/resource/Brandenburg	http://nn.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511421
http://af.dbpedia.org/resource/Brandenburg	http://no.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511423
http://af.dbpedia.org/resource/Brandenburg	http://oc.dbpedia.org/resource/Brandeborg	https://krr.triply.cc/krr/metalink/id/link/32511425
http://af.dbpedia.org/resource/Brandenburg	http://pl.dbpedia.org/resource/Brandenburgia	https://krr.triply.cc/krr/metalink/id/link/32511427
http://af.dbpedia.org/resource/Brandenburg	http://pms.dbpedia.org/resource/Brandeborgh	https://krr.triply.cc/krr/metalink/id/link/32511429
http://af.dbpedia.org/resource/Brandenburg	http://pnb.dbpedia.org/resource/برانڈنبرگ	https://krr.triply.cc/krr/metalink/id/link/32511431
http://af.dbpedia.org/resource/Brandenburg	http://pt.dbpedia.org/resource/Brandemburgo	https://krr.triply.cc/krr/metalink/id/link/32511433
http://af.dbpedia.org/resource/Brandenburg	http://qu.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511435
http://af.dbpedia.org/resource/Brandenburg	http://ro.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511437
http://af.dbpedia.org/resource/Brandenburg	http://ru.dbpedia.org/resource/Бранденбург	https://krr.triply.cc/krr/metalink/id/link/32511439
http://af.dbpedia.org/resource/Brandenburg	http://sco.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511441
http://af.dbpedia.org/resource/Brandenburg	http://sh.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511443
http://af.dbpedia.org/resource/Brandenburg	http://simple.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511445
http://af.dbpedia.org/resource/Brandenburg	http://sk.dbpedia.org/resource/Brandenbursko	https://krr.triply.cc/krr/metalink/id/link/32511447
http://af.dbpedia.org/resource/Brandenburg	http://sl.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511449
http://af.dbpedia.org/resource/Brandenburg	http://sq.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511451
http://af.dbpedia.org/resource/Brandenburg	http://sr.dbpedia.org/resource/Бранденбург	https://krr.triply.cc/krr/metalink/id/link/32511453
http://af.dbpedia.org/resource/Brandenburg	http://sv.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511455
http://af.dbpedia.org/resource/Brandenburg	http://sw.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511457
http://af.dbpedia.org/resource/Brandenburg	http://th.dbpedia.org/resource/รัฐบรันเดนบูร์ก	https://krr.triply.cc/krr/metalink/id/link/32511459
http://af.dbpedia.org/resource/Brandenburg	http://tl.dbpedia.org/resource/Brandeburgo	https://krr.triply.cc/krr/metalink/id/link/32511461
http://af.dbpedia.org/resource/Brandenburg	http://tl.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511463
http://af.dbpedia.org/resource/Brandenburg	http://tr.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511465
http://af.dbpedia.org/resource/Brandenburg	http://uk.dbpedia.org/resource/Бранденбург	https://krr.triply.cc/krr/metalink/id/link/32511467
http://af.dbpedia.org/resource/Brandenburg	http://uz.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511469
http://af.dbpedia.org/resource/Brandenburg	http://vec.dbpedia.org/resource/Brandiburgo	https://krr.triply.cc/krr/metalink/id/link/32511471
http://af.dbpedia.org/resource/Brandenburg	http://vi.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511473
http://af.dbpedia.org/resource/Brandenburg	http://vo.dbpedia.org/resource/Brandänburgän	https://krr.triply.cc/krr/metalink/id/link/32511475
http://af.dbpedia.org/resource/Brandenburg	http://war.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511477
http://af.dbpedia.org/resource/Brandenburg	http://www.wikidata.org/entity/Q1208	https://krr.triply.cc/krr/metalink/id/link/32511479
http://af.dbpedia.org/resource/Brandenburg	http://yo.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511481
http://af.dbpedia.org/resource/Brandenburg	http://zh-min-nan.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511483
http://af.dbpedia.org/resource/Brandenburg	http://zh.dbpedia.org/resource/勃兰登堡	https://krr.triply.cc/krr/metalink/id/link/32511485
http://als.dbpedia.org/resource/Land_Brandenburg	http://af.dbpedia.org/resource/Brandenburg	https://krr.triply.cc/krr/metalink/id/link/32511314
http://als.dbpedia.org/resource/Land_Brandenburg	http://an.dbpedia.org/resource/Brandemburgo	https://krr.triply.cc/krr/metalink/id/link/32511817
