SUBJECT	OBJECT	METALINK_ID
http://be.dbpedia.org/resource/Фаедзіс	http://be.dbpedia.org/resource/%D0%A4%D0%B0%D0%B5%D0%B4%D0%B7%D1%96%D1%81	https://krr.triply.cc/krr/metalink/id/link/548465381
http://be.dbpedia.org/resource/Фаедзіс	http://bg.dbpedia.org/resource/Фаедис	https://krr.triply.cc/krr/metalink/id/link/548465382
http://be.dbpedia.org/resource/Фаедзіс	http://ca.dbpedia.org/resource/Faedis	https://krr.triply.cc/krr/metalink/id/link/548465384
http://be.dbpedia.org/resource/Фаедзіс	http://dbpedia.org/resource/Faedis	https://krr.triply.cc/krr/metalink/id/link/548465386
http://be.dbpedia.org/resource/Фаедзіс	http://de.dbpedia.org/resource/Faedis	https://krr.triply.cc/krr/metalink/id/link/548465388
http://be.dbpedia.org/resource/Фаедзіс	http://eo.dbpedia.org/resource/Faedis	https://krr.triply.cc/krr/metalink/id/link/548465390
http://be.dbpedia.org/resource/Фаедзіс	http://es.dbpedia.org/resource/Faedis	https://krr.triply.cc/krr/metalink/id/link/548465392
http://be.dbpedia.org/resource/Фаедзіс	http://fr.dbpedia.org/resource/Faedis	https://krr.triply.cc/krr/metalink/id/link/548465394
http://be.dbpedia.org/resource/Фаедзіс	http://ia.dbpedia.org/resource/Faedis	https://krr.triply.cc/krr/metalink/id/link/548465396
http://be.dbpedia.org/resource/Фаедзіс	http://id.dbpedia.org/resource/Faedis	https://krr.triply.cc/krr/metalink/id/link/548465398
http://be.dbpedia.org/resource/Фаедзіс	http://it.dbpedia.org/resource/Faedis	https://krr.triply.cc/krr/metalink/id/link/548465400
http://be.dbpedia.org/resource/Фаедзіс	http://ja.dbpedia.org/resource/ファエーディス	https://krr.triply.cc/krr/metalink/id/link/548465402
http://be.dbpedia.org/resource/Фаедзіс	http://kk.dbpedia.org/resource/Фаедис	https://krr.triply.cc/krr/metalink/id/link/548465404
http://be.dbpedia.org/resource/Фаедзіс	http://lmo.dbpedia.org/resource/Faedis	https://krr.triply.cc/krr/metalink/id/link/548465406
http://be.dbpedia.org/resource/Фаедзіс	http://ms.dbpedia.org/resource/Faedis	https://krr.triply.cc/krr/metalink/id/link/548465408
http://be.dbpedia.org/resource/Фаедзіс	http://nap.dbpedia.org/resource/Faedis	https://krr.triply.cc/krr/metalink/id/link/548465410
http://be.dbpedia.org/resource/Фаедзіс	http://nl.dbpedia.org/resource/Faedis	https://krr.triply.cc/krr/metalink/id/link/548465412
http://be.dbpedia.org/resource/Фаедзіс	http://pl.dbpedia.org/resource/Faedis	https://krr.triply.cc/krr/metalink/id/link/548465414
http://be.dbpedia.org/resource/Фаедзіс	http://pms.dbpedia.org/resource/Faedis	https://krr.triply.cc/krr/metalink/id/link/548465416
http://be.dbpedia.org/resource/Фаедзіс	http://pt.dbpedia.org/resource/Faedis	https://krr.triply.cc/krr/metalink/id/link/548465418
http://be.dbpedia.org/resource/Фаедзіс	http://ru.dbpedia.org/resource/Фаэдис	https://krr.triply.cc/krr/metalink/id/link/548465420
http://be.dbpedia.org/resource/Фаедзіс	http://scn.dbpedia.org/resource/Faedis	https://krr.triply.cc/krr/metalink/id/link/548465422
http://be.dbpedia.org/resource/Фаедзіс	http://uk.dbpedia.org/resource/Фаедіс	https://krr.triply.cc/krr/metalink/id/link/548465426
http://be.dbpedia.org/resource/Фаедзіс	http://uz.dbpedia.org/resource/Faedis	https://krr.triply.cc/krr/metalink/id/link/548465428
http://be.dbpedia.org/resource/Фаедзіс	http://vi.dbpedia.org/resource/Faedis	https://krr.triply.cc/krr/metalink/id/link/548465430
http://be.dbpedia.org/resource/Фаедзіс	http://vo.dbpedia.org/resource/Faedis	https://krr.triply.cc/krr/metalink/id/link/548465432
http://be.dbpedia.org/resource/Фаедзіс	http://war.dbpedia.org/resource/Faedis	https://krr.triply.cc/krr/metalink/id/link/548465434
http://be.dbpedia.org/resource/Фаедзіс	http://www.wikidata.org/entity/Q53256	https://krr.triply.cc/krr/metalink/id/link/548465436
http://be.dbpedia.org/resource/Фаедзіс	http://zh.dbpedia.org/resource/法埃迪斯	https://krr.triply.cc/krr/metalink/id/link/548465438
http://bg.dbpedia.org/resource/Фаедис	http://be.dbpedia.org/resource/Фаедзіс	https://krr.triply.cc/krr/metalink/id/link/548465383
http://bg.dbpedia.org/resource/Фаедис	http://ca.dbpedia.org/resource/Faedis	https://krr.triply.cc/krr/metalink/id/link/548465440
http://bg.dbpedia.org/resource/Фаедис	http://dbpedia.org/resource/Faedis	https://krr.triply.cc/krr/metalink/id/link/548465442
http://bg.dbpedia.org/resource/Фаедис	http://de.dbpedia.org/resource/Faedis	https://krr.triply.cc/krr/metalink/id/link/548465444
http://bg.dbpedia.org/resource/Фаедис	http://eo.dbpedia.org/resource/Faedis	https://krr.triply.cc/krr/metalink/id/link/548465446
http://bg.dbpedia.org/resource/Фаедис	http://es.dbpedia.org/resource/Faedis	https://krr.triply.cc/krr/metalink/id/link/548465448
http://bg.dbpedia.org/resource/Фаедис	http://fr.dbpedia.org/resource/Faedis	https://krr.triply.cc/krr/metalink/id/link/548465450
http://bg.dbpedia.org/resource/Фаедис	http://id.dbpedia.org/resource/Faedis	https://krr.triply.cc/krr/metalink/id/link/548465452
http://bg.dbpedia.org/resource/Фаедис	http://it.dbpedia.org/resource/Faedis	https://krr.triply.cc/krr/metalink/id/link/548465454
http://bg.dbpedia.org/resource/Фаедис	http://ja.dbpedia.org/resource/ファエーディス	https://krr.triply.cc/krr/metalink/id/link/548465456
http://bg.dbpedia.org/resource/Фаедис	http://nl.dbpedia.org/resource/Faedis	https://krr.triply.cc/krr/metalink/id/link/548465458
http://bg.dbpedia.org/resource/Фаедис	http://pl.dbpedia.org/resource/Faedis	https://krr.triply.cc/krr/metalink/id/link/548465460
http://bg.dbpedia.org/resource/Фаедис	http://pt.dbpedia.org/resource/Faedis	https://krr.triply.cc/krr/metalink/id/link/548465462
