SUBJECT	OBJECT	METALINK_ID
http://af.dbpedia.org/resource/Agra	http://ar.dbpedia.org/resource/أكرة	https://krr.triply.cc/krr/metalink/id/link/159127949
http://af.dbpedia.org/resource/Agra	http://az.dbpedia.org/resource/Aqra	https://krr.triply.cc/krr/metalink/id/link/159127951
http://af.dbpedia.org/resource/Agra	http://be-x-old.dbpedia.org/resource/Агра	https://krr.triply.cc/krr/metalink/id/link/159127953
http://af.dbpedia.org/resource/Agra	http://be.dbpedia.org/resource/Горад_Агра	https://krr.triply.cc/krr/metalink/id/link/159127955
http://af.dbpedia.org/resource/Agra	http://bg.dbpedia.org/resource/Агра	https://krr.triply.cc/krr/metalink/id/link/159127957
http://af.dbpedia.org/resource/Agra	http://bn.dbpedia.org/resource/আগ্রা	https://krr.triply.cc/krr/metalink/id/link/159127959
http://af.dbpedia.org/resource/Agra	http://bpy.dbpedia.org/resource/আগ্রা	https://krr.triply.cc/krr/metalink/id/link/159127961
http://af.dbpedia.org/resource/Agra	http://ca.dbpedia.org/resource/Agra	https://krr.triply.cc/krr/metalink/id/link/159127963
http://af.dbpedia.org/resource/Agra	http://cs.dbpedia.org/resource/Ágra	https://krr.triply.cc/krr/metalink/id/link/159127965
http://af.dbpedia.org/resource/Agra	http://cy.dbpedia.org/resource/Agra	https://krr.triply.cc/krr/metalink/id/link/159127967
http://af.dbpedia.org/resource/Agra	http://da.dbpedia.org/resource/Agra	https://krr.triply.cc/krr/metalink/id/link/159127969
http://af.dbpedia.org/resource/Agra	http://dbpedia.org/resource/Agra	https://krr.triply.cc/krr/metalink/id/link/159127971
http://af.dbpedia.org/resource/Agra	http://de.dbpedia.org/resource/Agra	https://krr.triply.cc/krr/metalink/id/link/159127973
http://af.dbpedia.org/resource/Agra	http://el.dbpedia.org/resource/Άγκρα	https://krr.triply.cc/krr/metalink/id/link/159127975
http://af.dbpedia.org/resource/Agra	http://eo.dbpedia.org/resource/Agra	https://krr.triply.cc/krr/metalink/id/link/159127977
http://af.dbpedia.org/resource/Agra	http://es.dbpedia.org/resource/Agra	https://krr.triply.cc/krr/metalink/id/link/159127979
http://af.dbpedia.org/resource/Agra	http://et.dbpedia.org/resource/Āgra	https://krr.triply.cc/krr/metalink/id/link/159127981
http://af.dbpedia.org/resource/Agra	http://eu.dbpedia.org/resource/Agra	https://krr.triply.cc/krr/metalink/id/link/159127983
http://af.dbpedia.org/resource/Agra	http://fa.dbpedia.org/resource/آگره	https://krr.triply.cc/krr/metalink/id/link/159127985
http://af.dbpedia.org/resource/Agra	http://fi.dbpedia.org/resource/Agra	https://krr.triply.cc/krr/metalink/id/link/159127987
http://af.dbpedia.org/resource/Agra	http://fr.dbpedia.org/resource/Agra	https://krr.triply.cc/krr/metalink/id/link/159127989
http://af.dbpedia.org/resource/Agra	http://fr.dbpedia.org/resource/Āgrā	https://krr.triply.cc/krr/metalink/id/link/159127991
http://af.dbpedia.org/resource/Agra	http://gl.dbpedia.org/resource/Agra_-_आगरा	https://krr.triply.cc/krr/metalink/id/link/159127993
